kkfls_lon,kkfls_lat,terra_lon,terra_lat,kkfln_lon,kkfln_lat
-151.58273751061608,59.604847680958386,-151.61852896823157,59.62202300960454,-151.5955051936791,59.608699403705224
-151.58283192176103,59.60477630180758,-151.61868908748679,59.621994598589204,-151.5956514644068,59.608655922477965
-151.58292633290594,59.60470492265677,-151.61884920674203,59.62196618757387,-151.59579773513454,59.60861244125071
-151.58302074405088,59.60463354350596,-151.61900932599727,59.62193777655853,-151.5959440058623,59.60856896002346
-151.5831151551958,59.60456216435515,-151.61916944525248,59.621909365543196,-151.59609027659002,59.60852547879621
-151.58320956634074,59.60449078520435,-151.61932956450772,59.62188095452785,-151.59623654731774,59.60848199756895
-151.58330397748566,59.60441940605354,-151.61948968376296,59.62185254351252,-151.59638281804547,59.6084385163417
-151.5833983886306,59.60434802690273,-151.61964980301818,59.62182413249718,-151.59652908877322,59.60839503511445
-151.5834927997755,59.60427664775192,-151.61980992227342,59.621795721481845,-151.59667535950095,59.608351553887196
-151.58358721092046,59.60420526860111,-151.61997004152866,59.62176731046651,-151.59682163022867,59.60830807265994
-151.58368162206537,59.6041338894503,-151.62013016078387,59.62173889945117,-151.59696790095643,59.608264591432686
-151.5837760332103,59.60406251029949,-151.62029028003911,59.62171048843583,-151.59711417168415,59.608221110205434
-151.58387044435523,59.60399113114868,-151.62045039929436,59.621682077420495,-151.59726044241188,59.60817762897818
-151.58396485550017,59.60391975199788,-151.62061051854957,59.62165366640516,-151.59740671313963,59.608134147750924
-151.58405926664508,59.60384837284707,-151.6207706378048,59.621625255389816,-151.59755298386736,59.60809066652367
-151.58415367779003,59.60377699369626,-151.62093075706005,59.62159684437448,-151.59769925459508,59.60804718529642
-151.58424808893494,59.60370561454545,-151.62109087631526,59.621568433359144,-151.5978455253228,59.60800370406917
-151.58434250007988,59.603634235394644,-151.6212509955705,59.62154002234381,-151.59799179605056,59.60796022284191
-151.5844369112248,59.60356285624383,-151.62141111482575,59.62151161132847,-151.5981380667783,59.60791674161466
-151.58453132236974,59.60349147709302,-151.62157123408096,59.62148320031313,-151.59828433750602,59.60787326038741
-151.58462573351466,59.60342009794221,-151.6217313533362,59.62145478929779,-151.59843060823377,59.607829779160156
-151.5847201446596,59.60334871879141,-151.62189147259144,59.62142637828246,-151.5985768789615,59.6077862979329
-151.5848145558045,59.6032773396406,-151.62205159184666,59.62139796726712,-151.59872314968922,59.607742816705645
-151.58490896694946,59.60320596048979,-151.6222117111019,59.621369556251786,-151.59886942041697,59.607699335478394
-151.58500337809437,59.603134581338985,-151.62237183035714,59.62134114523644,-151.5990156911447,59.60765585425114
-151.5850977892393,59.603063202188174,-151.62253194961235,59.62131273422111,-151.59916196187243,59.60761237302388
-151.58519220038423,59.602991823037364,-151.6226920688676,59.62128432320577,-151.59930823260015,59.60756889179663
-151.58528661152917,59.60292044388655,-151.62285218812283,59.621255912190435,-151.5994545033279,59.60752541056938
-151.58538102267408,59.60284906473575,-151.62301230737808,59.6212275011751,-151.59960077405563,59.60748192934213
-151.58547543381903,59.60277768558494,-151.6231724266333,59.621199090159756,-151.59974704478336,59.60743844811487
-151.58556984496394,59.60270630643413,-151.62333254588853,59.62117067914442,-151.5998933155111,59.60739496688762
-151.58566425610888,59.60263492728332,-151.62349266514377,59.621142268129084,-151.60003958623884,59.60735148566037
-151.5857586672538,59.602563548132515,-151.62365278439898,59.62111385711375,-151.60018585696656,59.607308004433115
-151.58585307839874,59.602492168981705,-151.62381290365423,59.62108544609841,-151.6003321276943,59.607264523205856
-151.58594748954366,59.602420789830894,-151.62397302290947,59.62105703508307,-151.60047839842204,59.607221041978605
-151.5860419006886,59.602349410680084,-151.62413314216468,59.62102862406773,-151.60062466914977,59.60717756075135
-151.5861363118335,59.60227803152928,-151.62429326141992,59.6210002130524,-151.6007709398775,59.6071340795241
-151.58623072297846,59.60220665237847,-151.62445338067516,59.62097180203706,-151.60091721060525,59.60709059829684
-151.58632513412337,59.60213527322766,-151.62461349993038,59.620943391021726,-151.60106348133297,59.60704711706959
-151.5864195452683,59.60206389407685,-151.62477361918562,59.62091498000638,-151.6012097520607,59.60700363584234
-151.58651395641323,59.601992514926046,-151.62493373844086,59.62088656899105,-151.60135602278845,59.60696015461509
-151.58660836755817,59.601921135775235,-151.62509385769607,59.62085815797571,-151.60150229351618,59.60691667338783
-151.58670277870308,59.601849756624425,-151.6252539769513,59.620829746960375,-151.6016485642439,59.60687319216058
-151.58679718984803,59.601778377473615,-151.62541409620655,59.62080133594503,-151.60179483497163,59.606829710933326
-151.58689160099294,59.60170699832281,-151.62557421546177,59.620772924929696,-151.60194110569938,59.606786229706074
-151.58698601213788,59.601635619172,-151.625734334717,59.62074451391436,-151.6020873764271,59.606742748478815
-151.5870804232828,59.60156424002119,-151.62589445397225,59.620716102899024,-151.60223364715483,59.606699267251564
-151.58717483442774,59.60149286087038,-151.62605457322746,59.62068769188369,-151.6023799178826,59.60665578602431
-151.58726924557266,59.601421481719576,-151.6262146924827,59.620659280868345,-151.6025261886103,59.60661230479706
-151.5873636567176,59.601350102568766,-151.62637481173795,59.62063086985301,-151.60267245933804,59.6065688235698
-151.5874580678625,59.601278723417956,-151.62653493099316,59.62060245883767,-151.6028187300658,59.60652534234255
-151.58755247900746,59.60120734426715,-151.6266950502484,59.62057404782234,-151.60296500079352,59.6064818611153
-151.58764689015237,59.60113596511634,-151.62685516950364,59.620545636807,-151.60311127152124,59.60643837988805
-151.5877413012973,59.60106458596553,-151.62701528875886,59.62051722579166,-151.60325754224897,59.60639489866079
-151.58783571244223,59.60099320681472,-151.6271754080141,59.62048881477632,-151.60340381297672,59.60635141743354
-151.58793012358717,59.60092182766392,-151.62733552726934,59.62046040376099,-151.60355008370445,59.606307936206285
-151.58802453473209,59.60085044851311,-151.62749564652455,59.62043199274565,-151.60369635443217,59.60626445497903
-151.58811894587703,59.6007790693623,-151.6276557657798,59.620403581730315,-151.60384262515993,59.606220973751775
-151.58821335702194,59.600707690211486,-151.62781588503503,59.62037517071497,-151.60398889588765,59.60617749252452
-151.58830776816689,59.60063631106068,-151.62797600429025,59.620346759699636,-151.60413516661538,59.60613401129727
-151.5884021793118,59.60056493190987,-151.6281361235455,59.6203183486843,-151.6042814373431,59.60609053007002
-151.58849659045674,59.60049355275906,-151.62829624280073,59.620289937668964,-151.60442770807086,59.60604704884276
-151.58859100160166,59.60042217360825,-151.62845636205594,59.62026152665363,-151.60457397879858,59.60600356761551
-151.5886854127466,59.60035079445745,-151.62861648131118,59.620233115638285,-151.6047202495263,59.60596008638826
-151.5887798238915,59.60027941530664,-151.62877660056643,59.62020470462295,-151.60486652025406,59.605916605161006
-151.58887423503646,59.60020803615583,-151.62893671982167,59.620176293607614,-151.6050127909818,59.60587312393375
-151.58896864618137,59.60013665700502,-151.62909683907688,59.62014788259228,-151.60515906170951,59.605829642706496
-151.5890630573263,59.60006527785421,-151.62925695833212,59.62011947157694,-151.60530533243727,59.605786161479244
-151.58915746847123,59.5999938987034,-151.62942399900166,59.620106861902094,-151.605451603165,59.60574268025199
-151.58925187961617,59.59992251955259,-151.6295927819838,59.62009822986433,-151.60559787389272,59.605699199024734
-151.58934629076109,59.59985114040178,-151.62976156496595,59.62008959782658,-151.60574414462045,59.60565571779748
-151.58944070190603,59.59977976125098,-151.62993034794806,59.620080965788816,-151.6058904153482,59.60561223657023
-151.58953511305094,59.59970838210017,-151.6300991309302,59.62007233375106,-151.60603668607592,59.60556875534298
-151.58962952419589,59.59963700294936,-151.63026791391232,59.6200637017133,-151.60618295680365,59.60552527411572
-151.5897239353408,59.59956562379855,-151.63043669689446,59.620055069675544,-151.6063292275314,59.60548179288847
-151.58981834648574,59.599494244647744,-151.63060547987658,59.62004643763778,-151.60647549825913,59.60543831166122
-151.58991275763066,59.59942286549693,-151.63077426285872,59.62003780560003,-151.60662176898686,59.605394830433966
-151.5900071687756,59.59935148634612,-151.63094304584087,59.620029173562266,-151.6067680397146,59.60535134920671
-151.5901015799205,59.59928010719532,-151.63111182882298,59.62002054152451,-151.60691431044233,59.605307867979455
-151.59019599106546,59.59920872804451,-151.63128061180512,59.62001190948675,-151.60706058117006,59.605264386752204
-151.59029040221037,59.5991373488937,-151.63144939478724,59.620003277448994,-151.60720685189779,59.60522090552495
-151.5903848133553,59.59906596974289,-151.63161817776938,59.61999464541123,-151.60735312262554,59.60517742429769
-151.59047922450023,59.598994590592085,-151.63178696075153,59.61998601337348,-151.60749939335327,59.60513394307044
-151.59057363564517,59.598923211441274,-151.63195574373364,59.619977381335715,-151.607645664081,59.60509046184319
-151.59066804679009,59.598851832290464,-151.63212452671578,59.61996874929796,-151.60779193480874,59.60504698061594
-151.59076245793503,59.59878045313965,-151.6322933096979,59.6199601172602,-151.60793820553647,59.60500349938868
-151.59085686907994,59.59870907398885,-151.63246209268004,59.61995148522244,-151.6080844762642,59.60496001816143
-151.59095128022489,59.59863769483804,-151.6326308756622,59.61994285318468,-151.60823074699192,59.60491653693418
-151.5910456913698,59.59856631568723,-151.6327996586443,59.61993422114692,-151.60837701771968,59.604873055706925
-151.59114010251474,59.59849493653642,-151.63296844162645,59.619925589109165,-151.6085232884474,59.604829574479666
-151.59123451365966,59.598423557385615,-151.63313722460856,59.6199169570714,-151.60866955917513,59.604786093252415
-151.5913289248046,59.598352178234805,-151.6333060075907,59.61990832503365,-151.60881582990288,59.60474261202516
-151.59142333594951,59.598280799083994,-151.63347479057282,59.61989969299589,-151.6089621006306,59.60469913079791
-151.59151774709446,59.598209419933184,-151.63364357355496,59.61989106095813,-151.60910837135833,59.60465564957065
-151.59161215823937,59.59813804078238,-151.6338123565371,59.61988242892037,-151.60925464208609,59.6046121683434
-151.5917065693843,59.59806666163157,-151.63398113951922,59.619873796882615,-151.6094009128138,59.60456868711615
-151.59180098052923,59.59799528248076,-151.63414992250136,59.61986516484485,-151.60954718354154,59.6045252058889
-151.59189539167417,59.59792390332995,-151.63431870548348,59.6198565328071,-151.60969345426926,59.60448172466164
-151.59198980281909,59.597852524179146,-151.63448748846562,59.61984790076934,-151.60983972499702,59.60443824343439
-151.59208421396403,59.597781145028335,-151.63465627144777,59.61983926873158,-151.60998599572474,59.604394762207136
-151.59217862510894,59.597709765877525,-151.63482505442988,59.61983063669382,-151.61013226645247,59.604351280979884
-151.59227303625389,59.597638386726715,-151.63499383741203,59.619822004656065,-151.61027853718022,59.604307799752625
-151.5923674473988,59.59756700757591,-151.63516262039414,59.6198133726183,-151.61042480790795,59.604264318525374
-151.59246185854374,59.5974956284251,-151.63533140337628,59.61980474058055,-151.61057107863567,59.60422083729812
-151.59255626968866,59.59742424927429,-151.6355001863584,59.619796108542786,-151.61071734936343,59.60417735607087
-151.5926506808336,59.59735287012349,-151.63566896934054,59.61978747650503,-151.61086362009115,59.60413387484361
-151.59274509197851,59.59728149097268,-151.6358377523227,59.61977884446727,-151.61100989081888,59.60409039361636
-151.59283950312346,59.597210111821866,-151.6360065353048,59.619770212429515,-151.6111561615466,59.60404691238911
-151.59293391426837,59.597138732671056,-151.63617531828694,59.61976158039175,-151.61130243227436,59.60400343116186
-151.59302832541331,59.59706735352025,-151.63634410126906,59.619752948354,-151.61144870300208,59.6039599499346
-151.59312273655823,59.59699597436944,-151.6365128842512,59.619744316316236,-151.6115949737298,59.60391646870735
-151.59321714770317,59.59692459521863,-151.63668166723335,59.61973568427848,-151.61174124445756,59.603872987480095
-151.5933115588481,59.59685321606782,-151.63685045021546,59.61972705224072,-151.6118875151853,59.60382950625284
-151.59340596999303,59.59678183691702,-151.6370192331976,59.619718420202965,-151.612033785913,59.603786025025585
-151.59350038113794,59.59671045776621,-151.63718801617972,59.6197097881652,-151.61218005664074,59.60374254379833
-151.5935947922829,59.5966390786154,-151.63735679916186,59.61970115612745,-151.6123263273685,59.60369906257108
-151.5936892034278,59.596567699464586,-151.637525582144,59.619692524089686,-151.61247259809622,59.60365558134383
-151.59378361457274,59.59649632031378,-151.63769436512612,59.619683892051924,-151.61261886882394,59.60361210011657
-151.59387802571766,59.59642494116297,-151.63786314810827,59.61967526001417,-151.6127651395517,59.60356861888932
-151.5939724368626,59.59635356201216,-151.63803193109038,59.61966662797641,-151.61291141027942,59.60352513766207
-151.59406684800751,59.59628218286135,-151.63820071407252,59.61965799593865,-151.61305768100715,59.603481656434816
-151.59416125915246,59.59621080371055,-151.63836949705464,59.61964936390089,-151.6132039517349,59.60343817520756
-151.59425567029737,59.59613942455974,-151.63853828003678,59.619640731863136,-151.61335022246263,59.603394693980306
-151.59435008144231,59.59606804540893,-151.63870706301893,59.619632099825374,-151.61349649319035,59.603351212753054
-151.59444449258723,59.59599666625812,-151.63887584600104,59.61962346778762,-151.61364276391808,59.6033077315258
-151.59453890373217,59.59592528710731,-151.63904462898319,59.61961483574986,-151.61378903464583,59.603264250298544
-151.5946333148771,59.5958539079565,-151.6392134119653,59.6196062037121,-151.61393530537356,59.60322076907129
-151.59472772602203,59.59578252880569,-151.63938219494744,59.61959757167434,-151.61408157610128,59.60317728784404
-151.59482213716694,59.59571114965488,-151.6395509779296,59.619588939636586,-151.61422784682904,59.60313380661679
-151.5949165483119,59.59563977050408,-151.6397197609117,59.619580307598824,-151.61437411755676,59.60309032538953
-151.5950109594568,59.59556839135327,-151.63988854389385,59.61957167556107,-151.6145203882845,59.60304684416228
-151.59510537060174,59.59549701220246,-151.64005732687596,59.61956304352331,-151.61466665901224,59.60300336293503
-151.59519978174666,59.595425633051654,-151.6402261098581,59.61955441148555,-151.61481292973997,59.602959881707775
-151.5952941928916,59.595354253900844,-151.64039489284022,59.61954577944779,-151.6149592004677,59.60291640048052
-151.59538860403651,59.59528287475003,-151.64056367582236,59.619537147410036,-151.61510547119542,59.602872919253265
-151.59548301518146,59.59521149559922,-151.6407324588045,59.619528515372274,-151.61525174192317,59.60282943802601
-151.59557742632637,59.59514011644842,-151.64090124178662,59.61951988333452,-151.6153980126509,59.602785956798755
-151.59567183747131,59.59506873729761,-151.64107002476877,59.61951125129676,-151.61554428337863,59.6027424755715
-151.59576624861623,59.5949973581468,-151.64123880775088,59.619502619259,-151.61569055410638,59.60269899434425
-151.59586065976117,59.59492597899599,-151.64140759073302,59.61949398722124,-151.6158397285137,59.60265898206459
-151.5959550709061,59.594854599845185,-151.64157637371517,59.619485355183485,-151.61600298760763,59.60263579637976
-151.59604948205103,59.594783220694374,-151.64174515669728,59.61947672314572,-151.61616624670157,59.60261261069492
-151.59614389319594,59.594711841543564,-151.64191393967943,59.61946809110797,-151.6163295057955,59.60258942501008
-151.5962383043409,59.59464046239275,-151.64208272266154,59.61945945907021,-151.61649276488947,59.60256623932524
-151.5963327154858,59.59456908324195,-151.64225150564369,59.61945082703245,-151.6166560239834,59.6025430536404
-151.59642712663074,59.59449770409114,-151.64242028862583,59.61944219499469,-151.61681928307735,59.602519867955564
-151.59652153777566,59.59442632494033,-151.64258907160794,59.619433562956935,-151.6169825421713,59.602496682270726
-151.5966159489206,59.59435494578952,-151.6427578545901,59.61942493091917,-151.61714580126525,59.60247349658589
-151.59671036006552,59.594283566638715,-151.6429266375722,59.61941629888141,-151.6173090603592,59.60245031090105
-151.59680477121046,59.594212187487905,-151.64309542055435,59.61940766684366,-151.61747231945313,59.60242712521621
-151.59689918235537,59.594140808337094,-151.64326420353646,59.619399034805895,-151.6176355785471,59.60240393953138
-151.59699359350032,59.594069429186284,-151.6434329865186,59.61939040276814,-151.61779883764103,59.60238075384654
-151.59708800464523,59.59399805003548,-151.64360176950075,59.61938177073038,-151.61796209673497,59.6023575681617
-151.59718241579017,59.59392667088467,-151.64377055248286,59.61937313869262,-151.6181253558289,59.60233438247686
-151.5972768269351,59.59385529173386,-151.643939335465,59.61936450665486,-151.61828861492288,59.60231119679202
-151.59737123808003,59.59378391258305,-151.64410811844712,59.619355874617106,-151.6184518740168,59.602288011107184
-151.59746564922494,59.593712533432246,-151.64427690142927,59.619347242579344,-151.61861513311075,59.602264825422345
-151.5975600603699,59.593641154281435,-151.6444456844114,59.61933861054159,-151.61877839220472,59.60224163973751
-151.5976544715148,59.593569775130625,-151.64461446739352,59.61932997850383,-151.61894165129866,59.60221845405267
-151.59774888265974,59.59349839597982,-151.64478325037567,59.61932134646607,-151.6191049103926,59.602195268367836
-151.59784329380466,59.59342701682901,-151.64495203335778,59.61931271442831,-151.61926816948653,59.602172082683
-151.5979377049496,59.5933556376782,-151.64512081633993,59.619304082390556,-151.6194314285805,59.60214889699816
-151.59803211609452,59.59328425852739,-151.64528959932204,59.619295450352794,-151.61959468767444,59.60212571131332
-151.59812652723946,59.59321287937659,-151.64545838230418,59.61928681831504,-151.61975794676837,59.60210252562848
-151.59822093838437,59.59314150022578,-151.64562716528633,59.61927818627728,-151.6199212058623,59.60207933994364
-151.59831534952932,59.593070121074966,-151.64579594826844,59.61926955423952,-151.62008446495628,59.602056154258804
-151.59840976067423,59.592998741924156,-151.6459647312506,59.61926092220176,-151.62024772405022,59.602032968573965
-151.59850417181917,59.59292736277335,-151.6461335142327,59.619252290164006,-151.62041098314415,59.60200978288913
-151.5985985829641,59.59285598362254,-151.64630229721485,59.619243658126244,-151.6205742422381,59.60198659720429
-151.59869299410903,59.59278460447173,-151.646471080197,59.61923502608849,-151.62073750133206,59.601963411519456
-151.59878740525394,59.59271322532092,-151.6466398631791,59.61922639405073,-151.620900760426,59.60194022583462
-151.5988818163989,59.59264184617012,-151.64680864616125,59.61921776201297,-151.62106401951993,59.60191704014978
-151.5989762275438,59.59257046701931,-151.64697742914336,59.61920912997521,-151.6212272786139,59.60189385446494
-151.59907063868874,59.5924990878685,-151.6471462121255,59.619200497937456,-151.62139053770784,59.6018706687801
-151.59916504983366,59.592427708717686,-151.64731499510762,59.619191865899694,-151.62155379680178,59.60184748309526
-151.5992594609786,59.59235632956688,-151.64748377808976,59.61918323386194,-151.62171705589572,59.601824297410424
-151.59935387212352,59.59228495041607,-151.6476525610719,59.61917460182418,-151.62188031498968,59.601801111725585
-151.59944828326846,59.59221357126526,-151.64782134405402,59.61916596978642,-151.62204357408362,59.60177792604075
-151.59954269441337,59.59214219211445,-151.64799012703617,59.61915733774866,-151.62220683317756,59.601754740355915
-151.59963710555832,59.59207081296365,-151.64815891001828,59.619148705710906,-151.6223700922715,59.601731554671076
-151.59973151670323,59.59199943381284,-151.64832769300043,59.619140073673144,-151.62253335136546,59.60170836898624
-151.59982592784817,59.59192805466203,-151.64849647598257,59.61913144163538,-151.6226966104594,59.6016851833014
-151.5999203389931,59.59185667551122,-151.64866525896468,59.61912280959763,-151.62285986955334,59.60166199761656
-151.60001475013803,59.59178529636041,-151.64883404194683,59.619114177559865,-151.62302312864728,59.60163881193172
-151.60010916128294,59.5917139172096,-151.64900282492894,59.61910554552211,-151.62318638774124,59.60161562624688
-151.6002035724279,59.59164253805879,-151.6491716079111,59.61909691348435,-151.62334964683518,59.601592440562044
-151.6002979835728,59.59157115890799,-151.64934039089323,59.619088281446594,-151.62351290592912,59.601569254877205
-151.60039239471774,59.59149977975718,-151.64950917387534,59.61907964940883,-151.62367616502308,59.601546069192366
-151.60048680586266,59.59142840060637,-151.6496779568575,59.61907101737108,-151.62383942411702,59.601522883507535
-151.6005812170076,59.59135702145556,-151.6498467398396,59.619062385333315,-151.62400268321096,59.601499697822696
-151.60067562815252,59.591285642304754,-151.65001552282175,59.61905375329556,-151.6241659423049,59.60147651213786
-151.60077003929746,59.591214263153944,-151.65018430580386,59.6190451212578,-151.62432920139887,59.60145332645302
-151.60086445044237,59.59114288400313,-151.650353088786,59.61903648922004,-151.6244924604928,59.60143014076818
-151.60095886158732,59.59107150485232,-151.65052187176815,59.61902785718228,-151.62465571958674,59.60140695508334
-151.60105327273223,59.59100012570152,-151.65069065475026,59.61901922514453,-151.62481897868068,59.6013837693985
-151.60114768387717,59.59092874655071,-151.6508594377324,59.619010593106765,-151.62498223777465,59.601360583713664
-151.6012420950221,59.5908573673999,-151.65102822071452,59.61900196106901,-151.62514549686858,59.601337398028825
-151.60133650616703,59.59078598824909,-151.65119700369667,59.61899332903125,-151.62530875596252,59.60131421234399
-151.60143091731194,59.590714609098285,-151.6513657866788,59.61898469699349,-151.62547201505646,59.601291026659155
-151.6015253284569,59.590643229947474,-151.65153456966092,59.61897606495573,-151.62563527415043,59.601267840974316
-151.6016197396018,59.590571850796664,-151.65170335264307,59.61896743291798,-151.62579853324436,59.60124465528948
-151.60171415074674,59.59050047164585,-151.65187213562518,59.618958800880215,-151.6259617923383,59.60122146960464
-151.60180856189166,59.59042909249505,-151.65204091860733,59.61895016884246,-151.62612505143227,59.6011982839198
-151.6019029730366,59.59035771334424,-151.65220970158944,59.6189415368047,-151.6262883105262,59.60117509823496
-151.60199738418152,59.59028633419343,-151.65237848457159,59.61893290476694,-151.62645156962014,59.60115191255012
-151.60209179532646,59.59021495504262,-151.65254726755373,59.61892427272918,-151.62661482871408,59.601128726865284
-151.60218620647137,59.590143575891815,-151.65271605053584,59.61891564069143,-151.62677808780805,59.601105541180445
-151.60228061761632,59.590072196741005,-151.652884833518,59.618907008653665,-151.626941346902,59.60108235549561
-151.60237502876123,59.590000817590195,-151.6530536165001,59.61889837661591,-151.62710460599592,59.601059169810775
-151.60246943990617,59.589929438439384,-151.65322239948225,59.61888974457815,-151.62726786508986,59.601035984125936
-151.6025638510511,59.58985805928858,-151.6533911824644,59.61888111254039,-151.62743112418383,59.6010127984411
-151.60265826219603,59.58978668013777,-151.6535599654465,59.61887248050263,-151.62759438327777,59.60098961275626
-151.60275267334094,59.58971530098696,-151.65372874842865,59.61886384846487,-151.6277576423717,59.60096642707142
-151.6028470844859,59.58964392183615,-151.65389753141076,59.618855216427114,-151.62792090146564,59.60094324138658
-151.6029414956308,59.589572542685346,-151.6540663143929,59.61884658438935,-151.6280841605596,59.60092005570174
-151.60303590677574,59.589501163534536,-151.65423509737505,59.6188379523516,-151.62824741965355,59.6008968700169
-151.60313031792066,59.589429784383725,-151.65440388035717,59.618829320313836,-151.62841067874749,59.60087368433207
-151.6032247290656,59.58935840523292,-151.6545726633393,59.61882068827608,-151.62857393784145,59.60085049864723
-151.60331914021052,59.58928702608211,-151.65474144632142,59.61881205623832,-151.6287371969354,59.600827312962394
-151.60341355135546,59.5892156469313,-151.65491022930357,59.618803424200564,-151.62890045602933,59.600804127277556
-151.60350796250037,59.58914426778049,-151.65507901228568,59.6187947921628,-151.62906371512327,59.60078094159272
-151.60360237364532,59.58907288862969,-151.65524779526783,59.61878616012505,-151.62922697421723,59.60075775590788
-151.60369678479023,59.58900150947888,-151.65541657824997,59.618777528087286,-151.62939023331117,59.60073457022304
-151.60379119593517,59.588930130328066,-151.65558536123208,59.61876889604953,-151.6295534924051,59.6007113845382
-151.6038856070801,59.588858751177256,-151.65575414421423,59.61876026401177,-151.62971675149905,59.60068819885336
-151.60398001822503,59.58878737202645,-151.65592292719634,59.618751631974014,-151.629880010593,59.60066501316853
-151.60407442936994,59.58871599287564,-151.6560917101785,59.61874299993625,-151.63004326968695,59.60064182748369
-151.6041688405149,59.58864461372483,-151.65626049316063,59.6187343678985,-151.6302065287809,59.60061864179885
-151.6042632516598,59.58857323457402,-151.65642927614275,59.618725735860735,-151.63036978787483,59.600595456114014
-151.60435766280474,59.58850185542322,-151.6565980591249,59.61871710382298,-151.6305330469688,59.600572270429176
-151.60445207394966,59.58843047627241,-151.656766842107,59.61870847178522,-151.63069630606273,59.60054908474434
-151.6045464850946,59.5883590971216,-151.65693562508915,59.618699839747464,-151.63085956515667,59.6005258990595
-151.60464089623952,59.588287717970786,-151.65710440807126,59.6186912077097,-151.63102282425064,59.60050271337466
-151.60473530738446,59.58821633881998,-151.6572731910534,59.61868257567195,-151.63118608334457,59.60047952768982
-151.60482971852937,59.58814495966917,-151.65744197403555,59.618673943634185,-151.6313493424385,59.60045634200498
-151.60492412967432,59.58807358051836,-151.65761075701766,59.61866531159643,-151.63151260153245,59.60043315632015
-151.60501854081923,59.58800220136755,-151.6577795399998,59.61865667955867,-151.63167586062642,59.60040997063531
-151.60511295196417,59.58793082221675,-151.65794832298192,59.618648047520914,-151.63183911972035,59.60038678495047
-151.6052073631091,59.58785944306594,-151.65811710596407,59.61863941548315,-151.6320023788143,59.600363599265634
-151.60530177425403,59.58778806391513,-151.6582858889462,59.6186307834454,-151.63216563790823,59.600340413580795
-151.60539618539894,59.58771668476432,-151.65845467192833,59.618622151407635,-151.6323288970022,59.60031722789596
-151.6054905965439,59.58764530561351,-151.65862345491047,59.61861351936988,-151.63249215609613,59.60029404221112
-151.6055850076888,59.5875739264627,-151.65879223789258,59.61860488733212,-151.63265541519007,59.60027085652628
-151.60567941883374,59.58750254731189,-151.65896102087473,59.61859625529436,-151.63281867428404,59.60024767084144
-151.60577382997866,59.58743116816109,-151.65912980385687,59.6185876232566,-151.63298193337798,59.60022448515661
-151.6058682411236,59.58735978901028,-151.659298586839,59.61857899121884,-151.63314519247191,59.60020129947177
-151.60596265226852,59.58728840985947,-151.65946736982113,59.618570359181085,-151.63330845156585,59.60017811378693
-151.60605706341346,59.58721703070866,-151.65963615280324,59.61856172714332,-151.63347171065982,59.60015492810209
-151.60615147455837,59.587145651557854,-151.6598049357854,59.61855309510557,-151.63363496975376,59.600131742417254
-151.60624588570332,59.587074272407044,-151.6599737187675,59.618544463067806,-151.6337982288477,59.600108556732415
-151.60634029684823,59.58700289325623,-151.66014250174965,59.61853583103005,-151.63396148794163,59.60008537104758
-151.60643470799317,59.58693151410542,-151.6603112847318,59.61852719899229,-151.6341247470356,59.60006218536274
-151.6065291191381,59.58686013495462,-151.6604800677139,59.618518566954535,-151.63428800612954,59.6000389996779
-151.60662353028303,59.58678875580381,-151.66064885069605,59.61850993491677,-151.63445126522348,59.60001581399306
-151.60671794142795,59.586717376653,-151.66081763367816,59.61850130287902,-151.6346145243174,59.59999262830823
-151.6068123525729,59.58664599750219,-151.6609864166603,59.618492670841256,-151.63477778341138,59.59996944262339
-151.6069067637178,59.586574618351385,-151.66115519964245,59.6184840388035,-151.63494104250532,59.59994625693855
-151.60700117486275,59.586503239200574,-151.66132398262457,59.61847540676574,-151.63510430159926,59.59992307125371
-151.60709558600766,59.586431860049764,-151.6614927656067,59.618466774727985,-151.63526756069322,59.599899885568874
-151.6071899971526,59.58636048089895,-151.66166154858882,59.61845814269022,-151.63543081978716,59.599876699884035
-151.60728440829752,59.58628910174815,-151.66183033157097,59.61844951065247,-151.6355940788811,59.5998535141992
-151.60737881944246,59.58621772259734,-151.66199911455308,59.618440878614706,-151.63575733797504,59.59983032851436
-151.60747323058737,59.58614634344653,-151.66216789753523,59.61843224657695,-151.635920597069,59.59980714282952
-151.60756764173232,59.58607496429572,-151.66233668051737,59.61842361453919,-151.63608385616294,59.59978395714469
-151.60766205287723,59.586003585144915,-151.66250546349949,59.618414982501434,-151.63624711525688,59.59976077145985
-151.60775646402217,59.585932205994105,-151.66267424648163,59.61840635046367,-151.63641037435082,59.59973758577501
-151.6078508751671,59.585860826843295,-151.66284302946374,59.61839771842592,-151.63657363344478,59.59971440009017
-151.60794528631203,59.585789447692484,-151.6630118124459,59.618389086388156,-151.63673689253872,59.59969121440533
-151.60803969745695,59.58571806854168,-151.66318059542803,59.6183804543504,-151.63690015163266,59.599668028720494
-151.6081341086019,59.58564668939087,-151.66334937841015,59.61837182231264,-151.6370634107266,59.599644843035655
-151.6082285197468,59.58557531024006,-151.6635181613923,59.618363190274884,-151.63722666982056,59.599621657350816
-151.60832293089175,59.58550393108926,-151.6636869443744,59.61835455823712,-151.6373899289145,59.59959847166598
-151.60841734203666,59.585432551938446,-151.66385572735655,59.61834592619937,-151.63755318800844,59.59957528598114
-151.6085117531816,59.585361172787636,-151.66402451033866,59.618337294161606,-151.6377164471024,59.59955210029631
