channel,KKFLS_p_sec,KKFLS_s_sec,TERRA_p_sec,TERRA_s_sec,KKFLN_p_sec,KKFLN_s_sec
1088,8.899999618530273,15.18000030517578,9.239999771118164,15.420000076293944,,
1089,8.9399995803833,15.399999618530272,9.239999771118164,15.520000457763672,,
1090,8.880000114440918,15.18000030517578,9.079999923706056,15.5600004196167,,
1091,8.859999656677246,15.18000030517578,8.960000038146973,15.619999885559082,,
1092,8.899999618530273,14.859999656677246,8.979999542236328,15.539999961853027,,
1093,8.84000015258789,15.039999961853027,9.079999923706056,15.5,,
1094,8.960000038146973,15.300000190734863,9.020000457763672,15.420000076293944,,
1095,9.0,15.15999984741211,8.880000114440918,15.520000457763672,,
1096,9.0,15.100000381469728,9.15999984741211,15.399999618530272,,
1097,8.9399995803833,15.0,9.15999984741211,15.5,,
1098,8.960000038146973,15.079999923706056,9.039999961853027,15.640000343322754,,
1099,9.0,15.079999923706056,9.100000381469728,15.65999984741211,,
1100,8.9399995803833,15.079999923706056,9.100000381469728,15.640000343322754,,
1101,8.960000038146973,15.039999961853027,9.199999809265137,15.4399995803833,,
1102,8.859999656677246,15.020000457763672,9.199999809265137,15.579999923706056,,
1103,8.920000076293945,15.579999923706056,9.239999771118164,15.479999542236328,,
1104,8.899999618530273,15.199999809265137,9.15999984741211,15.520000457763672,,
1105,8.84000015258789,15.079999923706056,9.140000343322754,15.579999923706056,,
1106,8.880000114440918,14.960000038146973,9.260000228881836,15.31999969482422,,
1107,8.920000076293945,14.899999618530272,9.220000267028809,15.199999809265137,,
1108,8.960000038146973,14.960000038146973,9.239999771118164,15.399999618530272,,
1109,8.960000038146973,15.220000267028809,9.260000228881836,15.460000038146973,,
1110,8.800000190734863,15.239999771118164,9.260000228881836,15.420000076293944,,
1111,8.819999694824219,15.15999984741211,9.31999969482422,15.479999542236328,,
1112,8.960000038146973,15.079999923706056,9.380000114440918,15.5,,
1113,8.920000076293945,15.079999923706056,9.31999969482422,15.699999809265137,,
1114,8.9399995803833,15.0600004196167,9.239999771118164,15.5600004196167,,
1115,8.920000076293945,15.020000457763672,9.119999885559082,15.279999732971191,,
1116,8.899999618530273,15.039999961853027,9.140000343322754,15.65999984741211,,
1117,8.859999656677246,14.9399995803833,9.34000015258789,15.579999923706056,,
1118,8.859999656677246,14.960000038146973,9.079999923706056,15.619999885559082,,
1119,8.960000038146973,14.920000076293944,9.34000015258789,15.520000457763672,,
1120,8.819999694824219,14.859999656677246,9.100000381469728,15.4399995803833,,
1121,8.859999656677246,14.760000228881836,9.31999969482422,15.539999961853027,,
1122,8.859999656677246,14.760000228881836,9.140000343322754,15.68000030517578,,
1123,8.819999694824219,14.779999732971191,9.31999969482422,15.68000030517578,,
1124,8.899999618530273,14.920000076293944,9.260000228881836,15.619999885559082,,
1125,8.880000114440918,14.9399995803833,9.260000228881836,15.619999885559082,,
1126,8.880000114440918,14.9399995803833,9.31999969482422,15.539999961853027,,
1127,8.920000076293945,15.020000457763672,9.31999969482422,15.5600004196167,,
1128,8.880000114440918,15.0,9.34000015258789,15.5,,
1129,8.920000076293945,14.899999618530272,9.220000267028809,15.5600004196167,,
1130,8.960000038146973,15.239999771118164,9.279999732971191,15.539999961853027,,
1131,8.960000038146973,15.15999984741211,9.239999771118164,15.520000457763672,,
1132,8.960000038146973,15.140000343322754,9.279999732971191,15.5600004196167,,
1133,8.920000076293945,15.100000381469728,9.300000190734863,15.460000038146973,,
1134,8.979999542236328,14.979999542236328,9.300000190734863,15.520000457763672,,
1135,8.880000114440918,14.960000038146973,9.079999923706056,15.600000381469728,,
1136,8.920000076293945,14.979999542236328,9.239999771118164,15.579999923706056,,
1137,8.920000076293945,15.0,9.260000228881836,15.420000076293944,,
1138,8.880000114440918,15.0,9.31999969482422,15.479999542236328,,
1139,8.84000015258789,15.15999984741211,9.279999732971191,15.619999885559082,,
1140,8.819999694824219,15.0600004196167,9.31999969482422,15.68000030517578,,
1141,8.800000190734863,15.020000457763672,9.399999618530272,15.520000457763672,,
1142,8.84000015258789,15.140000343322754,9.380000114440918,15.479999542236328,,
1143,8.880000114440918,15.18000030517578,9.31999969482422,15.5600004196167,,
1144,8.899999618530273,15.34000015258789,9.399999618530272,15.520000457763672,,
1145,8.84000015258789,15.260000228881836,9.380000114440918,15.359999656677246,,
1146,8.859999656677246,14.81999969482422,9.31999969482422,15.460000038146973,,
1147,8.920000076293945,15.039999961853027,9.34000015258789,15.5,,
1148,9.079999923706056,14.960000038146973,9.479999542236328,15.260000228881836,,
1149,9.199999809265137,15.0600004196167,9.15999984741211,15.31999969482422,,
1150,8.960000038146973,15.039999961853027,9.220000267028809,15.300000190734863,,
1151,9.0,15.0600004196167,9.300000190734863,15.359999656677246,,
1152,8.899999618530273,14.979999542236328,9.18000030517578,15.399999618530272,,
1153,8.899999618530273,15.079999923706056,9.119999885559082,15.399999618530272,,
1154,8.880000114440918,15.100000381469728,9.15999984741211,15.300000190734863,,
1155,9.300000190734863,15.020000457763672,9.31999969482422,15.399999618530272,,
1156,9.31999969482422,14.880000114440918,9.039999961853027,15.5600004196167,,
1157,8.960000038146973,15.15999984741211,9.31999969482422,15.359999656677246,,
1158,8.880000114440918,14.84000015258789,9.039999961853027,15.34000015258789,,
1159,9.100000381469728,14.859999656677246,9.020000457763672,15.4399995803833,,
1160,8.880000114440918,14.399999618530272,9.279999732971191,15.520000457763672,,
1161,8.680000305175781,14.119999885559082,9.31999969482422,15.579999923706056,,
1162,8.84000015258789,13.0,9.31999969482422,15.520000457763672,,
1163,8.779999732971191,14.9399995803833,9.279999732971191,15.520000457763672,,
1164,8.819999694824219,14.9399995803833,9.399999618530272,15.619999885559082,,
1165,8.84000015258789,14.460000038146973,9.34000015258789,15.65999984741211,,
1166,8.84000015258789,14.739999771118164,9.31999969482422,15.460000038146973,,
1167,8.899999618530273,14.960000038146973,9.0600004196167,15.479999542236328,,
1168,8.880000114440918,14.899999618530272,8.920000076293945,15.619999885559082,,
1169,8.819999694824219,15.0600004196167,8.880000114440918,15.420000076293944,,
1170,8.779999732971191,14.880000114440918,9.079999923706056,15.479999542236328,,
1171,8.84000015258789,15.119999885559082,9.399999618530272,15.399999618530272,,
1172,8.84000015258789,15.119999885559082,9.399999618530272,15.420000076293944,,
1173,8.800000190734863,15.239999771118164,9.039999961853027,15.520000457763672,,
1174,8.84000015258789,15.199999809265137,9.140000343322754,15.579999923706056,,
1175,8.800000190734863,14.979999542236328,9.0600004196167,15.399999618530272,,
1176,8.84000015258789,15.100000381469728,9.119999885559082,15.539999961853027,,
1177,8.819999694824219,15.020000457763672,9.199999809265137,15.5600004196167,,
1178,8.819999694824219,15.039999961853027,9.079999923706056,15.619999885559082,,
1179,8.800000190734863,15.100000381469728,9.0,15.479999542236328,,
1180,8.819999694824219,15.220000267028809,8.920000076293945,15.34000015258789,,
1181,8.84000015258789,15.020000457763672,9.31999969482422,15.359999656677246,,
1182,8.800000190734863,14.68000030517578,9.34000015258789,15.4399995803833,,
1183,8.859999656677246,14.84000015258789,9.31999969482422,15.579999923706056,,
1184,8.819999694824219,15.0600004196167,9.380000114440918,15.5,,
1185,8.880000114440918,15.5600004196167,9.239999771118164,15.5,,
1186,8.9399995803833,15.65999984741211,9.199999809265137,15.520000457763672,,
1187,8.920000076293945,15.359999656677246,8.920000076293945,15.539999961853027,,
1188,8.899999618530273,15.399999618530272,9.399999618530272,15.5600004196167,,
1189,8.819999694824219,15.279999732971191,9.34000015258789,15.619999885559082,,
1190,8.84000015258789,15.199999809265137,9.100000381469728,15.640000343322754,,
1191,8.859999656677246,14.960000038146973,9.100000381469728,15.539999961853027,,
1192,9.0,15.199999809265137,9.279999732971191,15.460000038146973,,
1193,8.880000114440918,15.079999923706056,8.960000038146973,15.5600004196167,,
1194,8.819999694824219,15.020000457763672,9.34000015258789,15.520000457763672,,
1195,8.779999732971191,15.0,9.34000015258789,15.539999961853027,,
1196,8.760000228881836,14.960000038146973,9.359999656677246,15.479999542236328,,
1197,8.680000305175781,14.640000343322754,9.020000457763672,15.4399995803833,,
1198,8.65999984741211,14.920000076293944,9.239999771118164,15.4399995803833,,
1199,8.699999809265137,14.859999656677246,9.359999656677246,15.420000076293944,,
1200,8.760000228881836,14.920000076293944,9.4399995803833,15.4399995803833,,
1201,8.859999656677246,14.960000038146973,9.359999656677246,15.4399995803833,,
1202,8.720000267028809,14.9399995803833,9.31999969482422,15.420000076293944,,
1203,8.720000267028809,15.079999923706056,9.260000228881836,15.4399995803833,,
1204,8.760000228881836,15.239999771118164,9.31999969482422,15.619999885559082,,
1205,8.760000228881836,15.0600004196167,9.31999969482422,15.4399995803833,,
1206,8.800000190734863,15.020000457763672,9.380000114440918,15.479999542236328,,
1207,8.880000114440918,15.199999809265137,9.34000015258789,15.65999984741211,,
1208,8.899999618530273,15.300000190734863,8.960000038146973,15.720000267028809,,
1209,8.720000267028809,15.300000190734863,9.31999969482422,15.699999809265137,,
1210,8.739999771118164,15.239999771118164,9.100000381469728,15.81999969482422,,
1211,8.84000015258789,15.020000457763672,9.279999732971191,16.079999923706055,,
1212,8.899999618530273,15.079999923706056,9.380000114440918,15.859999656677246,,
1213,9.0,15.0,9.359999656677246,15.880000114440918,,
1214,8.899999618530273,14.9399995803833,9.359999656677246,15.960000038146973,,
1215,8.880000114440918,14.84000015258789,9.380000114440918,16.1200008392334,,
1216,8.779999732971191,14.800000190734863,9.359999656677246,15.760000228881836,,
1217,8.899999618530273,14.760000228881836,9.279999732971191,15.739999771118164,,
1218,8.920000076293945,15.039999961853027,9.039999961853027,15.640000343322754,,
1219,8.920000076293945,14.800000190734863,9.300000190734863,15.539999961853027,,
1220,8.899999618530273,14.84000015258789,9.300000190734863,15.399999618530272,,
1221,8.800000190734863,15.119999885559082,9.239999771118164,15.619999885559082,,
1222,8.800000190734863,14.920000076293944,9.279999732971191,15.68000030517578,,
1223,8.779999732971191,15.020000457763672,9.31999969482422,15.479999542236328,,
1224,8.720000267028809,14.68000030517578,9.279999732971191,15.5600004196167,,
1225,8.899999618530273,14.859999656677246,9.039999961853027,15.65999984741211,,
1226,8.880000114440918,15.020000457763672,9.34000015258789,15.739999771118164,,
1227,8.859999656677246,14.880000114440918,9.380000114440918,15.460000038146973,,
1228,8.84000015258789,15.220000267028809,9.15999984741211,15.34000015258789,,
1229,8.819999694824219,15.460000038146973,9.359999656677246,15.31999969482422,,
1230,8.739999771118164,15.5,9.140000343322754,15.5600004196167,,
1231,8.739999771118164,15.279999732971191,9.279999732971191,15.539999961853027,,
1232,8.800000190734863,15.619999885559082,9.279999732971191,15.279999732971191,,
1233,8.84000015258789,15.0,9.15999984741211,15.380000114440918,,
1234,8.800000190734863,15.020000457763672,9.34000015258789,15.579999923706056,,
1235,8.84000015258789,15.359999656677246,9.359999656677246,15.359999656677246,,
1236,8.859999656677246,15.140000343322754,9.279999732971191,15.300000190734863,,
1237,8.859999656677246,14.960000038146973,9.300000190734863,15.279999732971191,,
1238,8.84000015258789,14.899999618530272,9.34000015258789,15.359999656677246,,
1239,8.899999618530273,14.800000190734863,9.359999656677246,15.300000190734863,,
1240,8.859999656677246,14.880000114440918,9.420000076293944,15.5,,
1241,8.84000015258789,14.9399995803833,9.119999885559082,15.5,,
1242,8.920000076293945,15.100000381469728,9.300000190734863,15.5,,
1243,8.859999656677246,15.18000030517578,9.359999656677246,15.520000457763672,,
1244,8.880000114440918,15.0600004196167,9.520000457763672,15.5,,
1245,8.899999618530273,14.880000114440918,9.5600004196167,15.5,,
1246,8.899999618530273,15.020000457763672,9.359999656677246,15.619999885559082,,
1247,8.9399995803833,15.18000030517578,9.31999969482422,15.460000038146973,,
1248,8.920000076293945,15.079999923706056,9.34000015258789,15.34000015258789,,
1249,8.9399995803833,15.100000381469728,9.119999885559082,15.15999984741211,,
1250,8.720000267028809,15.779999732971191,9.220000267028809,15.460000038146973,,
1251,8.800000190734863,16.0,9.380000114440918,15.65999984741211,,
1252,8.819999694824219,15.979999542236328,9.380000114440918,15.699999809265137,,
1253,8.84000015258789,16.020000457763672,9.31999969482422,15.600000381469728,,
1254,8.819999694824219,15.140000343322754,9.279999732971191,15.640000343322754,,
1255,8.800000190734863,15.100000381469728,9.100000381469728,15.579999923706056,,
1256,8.84000015258789,15.119999885559082,9.31999969482422,15.520000457763672,,
1257,8.800000190734863,14.899999618530272,9.34000015258789,15.420000076293944,,
1258,8.779999732971191,15.0,9.31999969482422,15.420000076293944,,
1259,8.859999656677246,15.119999885559082,9.359999656677246,15.779999732971191,,
1260,8.800000190734863,15.039999961853027,9.399999618530272,15.4399995803833,,
1261,8.859999656677246,15.18000030517578,9.34000015258789,15.479999542236328,,
1262,8.880000114440918,15.079999923706056,9.31999969482422,15.539999961853027,,
1263,8.800000190734863,15.140000343322754,9.399999618530272,15.859999656677246,,
1264,8.84000015258789,15.31999969482422,9.359999656677246,15.619999885559082,,
1265,8.9399995803833,15.100000381469728,9.119999885559082,15.359999656677246,,
1266,9.0,15.4399995803833,9.260000228881836,15.5,,
1267,9.0,15.539999961853027,9.239999771118164,15.600000381469728,,
1268,8.880000114440918,15.380000114440918,8.960000038146973,15.520000457763672,,
1269,8.899999618530273,15.100000381469728,9.260000228881836,15.5600004196167,,
1270,8.920000076293945,15.020000457763672,9.31999969482422,15.520000457763672,,
1271,8.880000114440918,14.880000114440918,9.380000114440918,15.539999961853027,,
1272,8.9399995803833,14.800000190734863,9.31999969482422,15.5600004196167,,
1273,8.899999618530273,14.81999969482422,9.399999618530272,15.5600004196167,,
1274,8.84000015258789,14.899999618530272,9.399999618530272,15.520000457763672,,
1275,9.020000457763672,14.899999618530272,9.34000015258789,15.520000457763672,,
1276,8.800000190734863,14.15999984741211,9.15999984741211,15.479999542236328,,
1277,8.819999694824219,14.359999656677246,9.15999984741211,15.600000381469728,,
1278,8.960000038146973,14.65999984741211,9.279999732971191,15.539999961853027,,
1279,8.859999656677246,15.039999961853027,9.420000076293944,15.539999961853027,,
1280,8.899999618530273,15.18000030517578,9.359999656677246,15.520000457763672,,
1281,9.020000457763672,15.140000343322754,9.31999969482422,15.380000114440918,,
1282,8.9399995803833,15.300000190734863,9.380000114440918,15.460000038146973,,
1283,8.920000076293945,15.260000228881836,9.359999656677246,15.460000038146973,,
1284,8.880000114440918,15.300000190734863,9.4399995803833,15.4399995803833,,
1285,8.84000015258789,15.239999771118164,9.380000114440918,15.380000114440918,,
1286,8.84000015258789,15.18000030517578,9.399999618530272,15.460000038146973,,
1287,8.779999732971191,15.100000381469728,9.31999969482422,15.239999771118164,,
1288,8.800000190734863,15.079999923706056,9.34000015258789,15.479999542236328,,
1289,8.800000190734863,15.260000228881836,9.420000076293944,15.479999542236328,,
1290,8.739999771118164,15.359999656677246,9.420000076293944,15.619999885559082,,
1291,8.760000228881836,15.34000015258789,9.380000114440918,15.460000038146973,,
1292,8.779999732971191,15.260000228881836,9.359999656677246,15.420000076293944,,
1293,9.039999961853027,15.239999771118164,9.34000015258789,15.460000038146973,,
1294,8.779999732971191,15.239999771118164,9.380000114440918,15.739999771118164,,
1295,8.720000267028809,14.979999542236328,9.399999618530272,15.520000457763672,,
1296,8.800000190734863,14.979999542236328,9.260000228881836,15.420000076293944,,
1297,8.84000015258789,15.0,9.34000015258789,15.460000038146973,,
1298,8.800000190734863,15.359999656677246,9.359999656677246,15.68000030517578,,
1299,8.84000015258789,15.399999618530272,9.359999656677246,15.4399995803833,,
1300,8.859999656677246,15.279999732971191,9.399999618530272,15.65999984741211,,
1301,8.84000015258789,15.260000228881836,9.279999732971191,15.359999656677246,,
1302,8.800000190734863,15.260000228881836,9.31999969482422,15.4399995803833,,
1303,8.859999656677246,15.18000030517578,9.399999618530272,15.5,,
1304,9.100000381469728,15.15999984741211,9.359999656677246,15.579999923706056,,
1305,8.859999656677246,15.119999885559082,9.31999969482422,15.31999969482422,,
1306,8.920000076293945,14.960000038146973,9.140000343322754,15.359999656677246,,
1307,8.9399995803833,14.979999542236328,9.34000015258789,15.5,,
1308,8.880000114440918,14.9399995803833,9.300000190734863,15.4399995803833,,
1309,8.880000114440918,14.9399995803833,9.119999885559082,15.380000114440918,,
1310,8.9399995803833,15.0600004196167,9.100000381469728,15.800000190734863,,
1311,8.899999618530273,15.039999961853027,9.15999984741211,15.399999618530272,,
1312,8.899999618530273,15.079999923706056,9.15999984741211,15.380000114440918,,
1313,8.899999618530273,15.100000381469728,9.34000015258789,15.4399995803833,,
1314,8.899999618530273,15.079999923706056,9.279999732971191,15.420000076293944,,
1315,8.920000076293945,15.079999923706056,9.140000343322754,15.420000076293944,,
1316,8.920000076293945,15.15999984741211,9.260000228881836,15.380000114440918,,
1317,8.920000076293945,15.220000267028809,9.279999732971191,15.220000267028809,,
1318,8.920000076293945,15.619999885559082,9.199999809265137,15.399999618530272,,
1319,8.9399995803833,15.5,9.260000228881836,15.720000267028809,,
1320,8.920000076293945,15.15999984741211,9.260000228881836,15.399999618530272,,
1321,8.960000038146973,15.199999809265137,9.34000015258789,15.420000076293944,,
1322,8.960000038146973,15.359999656677246,9.279999732971191,15.539999961853027,,
1323,8.9399995803833,15.600000381469728,9.239999771118164,15.640000343322754,,
1324,8.9399995803833,15.0,9.239999771118164,15.81999969482422,,
1325,8.880000114440918,15.0600004196167,9.039999961853027,15.760000228881836,,
1326,8.880000114440918,15.079999923706056,9.300000190734863,15.979999542236328,,
1327,8.899999618530273,15.239999771118164,9.31999969482422,15.760000228881836,,
1328,8.920000076293945,15.140000343322754,9.279999732971191,15.779999732971191,,
1329,8.920000076293945,15.239999771118164,9.119999885559082,15.5600004196167,,
1330,8.899999618530273,15.0600004196167,9.100000381469728,15.399999618530272,,
1331,8.880000114440918,15.020000457763672,9.119999885559082,15.720000267028809,,
1332,8.859999656677246,15.020000457763672,9.199999809265137,15.399999618530272,,
1333,8.859999656677246,15.020000457763672,9.279999732971191,15.520000457763672,,
1334,8.84000015258789,15.140000343322754,9.31999969482422,15.579999923706056,,
1335,8.84000015258789,15.600000381469728,9.31999969482422,15.579999923706056,,
1336,8.920000076293945,15.18000030517578,9.300000190734863,15.600000381469728,,
1337,8.9399995803833,14.81999969482422,9.31999969482422,15.65999984741211,,
1338,8.960000038146973,14.760000228881836,9.31999969482422,15.4399995803833,,
1339,8.9399995803833,14.859999656677246,9.34000015258789,15.479999542236328,,
1340,8.920000076293945,14.65999984741211,9.300000190734863,15.520000457763672,,
1341,8.899999618530273,14.81999969482422,9.140000343322754,15.380000114440918,,
1342,8.859999656677246,14.65999984741211,9.239999771118164,15.460000038146973,,
1343,8.859999656677246,14.81999969482422,9.239999771118164,15.100000381469728,,
1344,8.880000114440918,14.779999732971191,9.199999809265137,14.739999771118164,,
1345,8.880000114440918,14.800000190734863,9.279999732971191,15.479999542236328,,
1346,8.880000114440918,14.800000190734863,9.279999732971191,15.460000038146973,,
1347,8.880000114440918,14.739999771118164,9.140000343322754,15.079999923706056,,
1348,8.859999656677246,14.800000190734863,9.079999923706056,15.260000228881836,,
1349,8.920000076293945,14.720000267028809,9.18000030517578,15.300000190734863,,
1350,8.899999618530273,14.859999656677246,9.399999618530272,15.600000381469728,,
1351,8.9399995803833,14.81999969482422,9.460000038146973,15.699999809265137,,
1352,8.880000114440918,14.84000015258789,9.539999961853027,15.420000076293944,,
1353,8.84000015258789,14.920000076293944,9.399999618530272,15.359999656677246,,
1354,8.920000076293945,14.960000038146973,9.31999969482422,15.460000038146973,,
1355,8.960000038146973,14.920000076293944,9.0600004196167,15.579999923706056,,
1356,9.0,14.960000038146973,9.300000190734863,15.619999885559082,,
1357,8.920000076293945,14.880000114440918,9.31999969482422,15.5,,
1358,8.880000114440918,14.880000114440918,9.359999656677246,15.619999885559082,,
1359,8.84000015258789,14.880000114440918,9.399999618530272,15.5600004196167,,
1360,8.800000190734863,14.899999618530272,9.399999618530272,15.699999809265137,,
1361,8.779999732971191,14.920000076293944,9.359999656677246,15.479999542236328,,
1362,8.84000015258789,14.859999656677246,9.31999969482422,15.579999923706056,,
1363,8.819999694824219,14.899999618530272,9.399999618530272,15.880000114440918,,
1364,8.739999771118164,14.880000114440918,9.399999618530272,15.65999984741211,,
1365,8.699999809265137,14.800000190734863,9.4399995803833,15.380000114440918,,
1366,8.800000190734863,14.720000267028809,9.420000076293944,15.640000343322754,,
1367,8.800000190734863,14.779999732971191,9.460000038146973,15.579999923706056,,
1368,8.84000015258789,14.859999656677246,9.34000015258789,15.220000267028809,,
1369,8.920000076293945,14.779999732971191,9.199999809265137,15.539999961853027,,
1370,8.9399995803833,14.899999618530272,9.199999809265137,15.720000267028809,,
1371,8.920000076293945,14.800000190734863,9.300000190734863,15.4399995803833,,
1372,8.920000076293945,14.720000267028809,9.359999656677246,15.5600004196167,,
1373,8.960000038146973,14.800000190734863,9.359999656677246,15.5600004196167,,
1374,8.979999542236328,15.020000457763672,9.359999656677246,15.779999732971191,,
1375,9.020000457763672,15.100000381469728,9.31999969482422,15.359999656677246,,
1376,9.020000457763672,14.960000038146973,9.359999656677246,15.4399995803833,,
1377,8.9399995803833,14.760000228881836,9.380000114440918,15.65999984741211,,
1378,8.9399995803833,14.760000228881836,9.359999656677246,15.539999961853027,,
1379,8.960000038146973,14.84000015258789,9.31999969482422,15.5,,
1380,8.920000076293945,14.81999969482422,9.399999618530272,15.699999809265137,,
1381,8.9399995803833,14.739999771118164,9.359999656677246,15.720000267028809,,
1382,8.920000076293945,14.720000267028809,9.359999656677246,15.579999923706056,,
1383,8.9399995803833,14.720000267028809,9.300000190734863,15.520000457763672,,
1384,8.9399995803833,14.859999656677246,9.31999969482422,15.460000038146973,,
1385,8.920000076293945,15.020000457763672,9.0600004196167,15.359999656677246,,
1386,8.920000076293945,15.260000228881836,9.079999923706056,15.5,,
1387,8.9399995803833,15.18000030517578,9.399999618530272,15.399999618530272,,
1388,8.979999542236328,15.020000457763672,9.140000343322754,15.359999656677246,,
1389,8.960000038146973,14.920000076293944,9.079999923706056,15.079999923706056,,
1390,8.979999542236328,14.920000076293944,9.279999732971191,15.279999732971191,,
1391,8.9399995803833,14.859999656677246,9.100000381469728,15.220000267028809,,
1392,8.920000076293945,14.800000190734863,9.260000228881836,15.199999809265137,,
1393,8.880000114440918,14.880000114440918,9.239999771118164,15.279999732971191,,
1394,8.899999618530273,14.920000076293944,9.079999923706056,15.640000343322754,,
1395,8.9399995803833,14.880000114440918,9.359999656677246,15.65999984741211,,
1396,8.9399995803833,14.859999656677246,9.31999969482422,15.539999961853027,,
1397,8.979999542236328,14.800000190734863,9.300000190734863,15.640000343322754,,
1398,8.979999542236328,14.81999969482422,9.359999656677246,15.84000015258789,,
1399,8.920000076293945,14.739999771118164,9.039999961853027,15.699999809265137,,
1400,8.920000076293945,14.979999542236328,9.140000343322754,15.520000457763672,,
1401,8.880000114440918,14.979999542236328,9.380000114440918,15.579999923706056,,
1402,9.020000457763672,15.039999961853027,9.239999771118164,15.380000114440918,,
1403,9.020000457763672,15.039999961853027,9.34000015258789,15.5,,
1404,9.0600004196167,14.979999542236328,9.079999923706056,15.460000038146973,,
1405,9.239999771118164,14.9399995803833,9.15999984741211,15.239999771118164,,
1406,8.899999618530273,15.0,9.31999969482422,15.380000114440918,,
1407,8.9399995803833,15.0,9.399999618530272,15.420000076293944,,
1408,8.9399995803833,14.960000038146973,9.420000076293944,15.380000114440918,,
1409,8.9399995803833,15.0,9.359999656677246,15.359999656677246,,
1410,9.0,14.960000038146973,9.079999923706056,15.31999969482422,,
1411,8.979999542236328,15.5,9.359999656677246,15.399999618530272,,
1412,8.960000038146973,15.539999961853027,9.359999656677246,15.5,,
1413,8.859999656677246,,9.300000190734863,15.720000267028809,,
1414,8.84000015258789,15.619999885559082,9.279999732971191,15.5600004196167,,
1415,8.880000114440918,15.779999732971191,9.079999923706056,15.399999618530272,,
1416,8.779999732971191,15.239999771118164,9.380000114440918,15.420000076293944,,
1417,8.739999771118164,15.119999885559082,9.31999969482422,15.81999969482422,,
1418,8.779999732971191,15.039999961853027,9.359999656677246,15.800000190734863,,
1419,8.880000114440918,15.079999923706056,9.359999656677246,15.65999984741211,,
1420,8.859999656677246,14.9399995803833,9.359999656677246,15.359999656677246,,
1421,8.899999618530273,15.0600004196167,9.359999656677246,15.579999923706056,,
1422,8.800000190734863,15.18000030517578,9.119999885559082,15.600000381469728,,
1423,8.84000015258789,15.239999771118164,9.34000015258789,15.640000343322754,,
1424,8.84000015258789,15.18000030517578,9.279999732971191,15.600000381469728,,
1425,8.800000190734863,15.220000267028809,9.220000267028809,15.600000381469728,,
1426,8.800000190734863,15.119999885559082,9.31999969482422,15.520000457763672,,
1427,8.859999656677246,14.800000190734863,9.300000190734863,15.539999961853027,,
1428,8.800000190734863,14.81999969482422,9.020000457763672,15.460000038146973,,
1429,8.760000228881836,15.020000457763672,9.239999771118164,15.460000038146973,,
1430,8.760000228881836,14.899999618530272,9.0600004196167,15.479999542236328,,
1431,8.760000228881836,15.020000457763672,9.0600004196167,15.720000267028809,,
1432,8.460000038146973,15.079999923706056,9.359999656677246,15.5600004196167,,
1433,8.460000038146973,15.859999656677246,9.31999969482422,15.619999885559082,,
1434,8.539999961853027,16.1200008392334,9.279999732971191,15.5,,
1435,8.699999809265137,16.15999984741211,9.279999732971191,15.460000038146973,,
1436,8.84000015258789,16.079999923706055,9.279999732971191,15.68000030517578,,
1437,8.859999656677246,15.619999885559082,9.34000015258789,15.359999656677246,,
1438,8.779999732971191,16.020000457763672,9.34000015258789,15.31999969482422,,
1439,8.800000190734863,14.880000114440918,9.359999656677246,15.4399995803833,,
1440,8.880000114440918,14.760000228881836,9.380000114440918,15.399999618530272,,
1441,8.9399995803833,15.079999923706056,9.380000114440918,15.220000267028809,,
1442,8.859999656677246,15.399999618530272,9.399999618530272,15.420000076293944,,
1443,8.800000190734863,15.420000076293944,9.359999656677246,15.520000457763672,,
1444,8.760000228881836,15.380000114440918,9.399999618530272,15.380000114440918,,
1445,8.920000076293945,15.31999969482422,9.399999618530272,15.380000114440918,,
1446,8.960000038146973,15.399999618530272,9.399999618530272,15.380000114440918,,
1447,8.960000038146973,15.239999771118164,9.359999656677246,15.279999732971191,,
1448,8.859999656677246,15.18000030517578,9.359999656677246,15.399999618530272,,
1449,8.9399995803833,15.079999923706056,9.359999656677246,15.359999656677246,,
1450,8.9399995803833,15.699999809265137,9.359999656677246,15.579999923706056,,
1451,8.960000038146973,14.859999656677246,9.279999732971191,15.4399995803833,,
1452,9.039999961853027,14.5,9.380000114440918,15.579999923706056,,
1453,9.039999961853027,14.5,9.31999969482422,15.579999923706056,,
1454,9.079999923706056,14.600000381469728,9.31999969482422,15.579999923706056,,
1455,8.9399995803833,14.739999771118164,9.359999656677246,15.479999542236328,,
1456,8.899999618530273,15.079999923706056,9.34000015258789,15.5600004196167,,
1457,8.9399995803833,15.0,9.34000015258789,15.600000381469728,,
1458,8.920000076293945,15.140000343322754,9.380000114440918,15.640000343322754,,
1459,8.84000015258789,15.100000381469728,9.359999656677246,15.579999923706056,,
1460,8.5600004196167,15.399999618530272,9.399999618530272,15.640000343322754,,
1461,8.779999732971191,15.100000381469728,9.380000114440918,15.68000030517578,,
1462,8.739999771118164,14.979999542236328,9.34000015258789,15.800000190734863,,
1463,8.899999618530273,15.0600004196167,9.380000114440918,15.640000343322754,,
1464,8.920000076293945,15.0600004196167,9.34000015258789,15.68000030517578,,
1465,8.819999694824219,14.800000190734863,9.260000228881836,15.479999542236328,,
1466,8.880000114440918,14.880000114440918,9.300000190734863,15.479999542236328,,
1467,8.9399995803833,14.81999969482422,9.31999969482422,15.579999923706056,,
1468,8.920000076293945,14.760000228881836,9.31999969482422,15.600000381469728,,
1469,8.880000114440918,14.859999656677246,9.31999969482422,15.619999885559082,,
